2013年2月21日	6434.978	6336.735	6520.62	6304.163	588428288	0.3684
2013年2月22日	6565.851	6431.169	6605.525	6431.169	619837167	2.0338
2013年2月25日	6493.175	6578.18	6579.776	6474.772	411198616	-1.1069
2013年2月26日	6343.881	6465.63	6541.435	6325.487	423457665	-2.2992
2013年2月27日	6305.226	6333.875	6361.45	6256.173	306518708	-0.6093
2013年2月28日	6346.642	6318.316	6349.958	6228.811	350254956	0.6569
2013年3月1日	6355.529	6333.065	6384.768	6275.304	326933563	0.14
2013年3月4日	6327.719	6341.344	6474.872	6297.838	447587012	-0.4376
2013年3月5日	6472.982	6350.071	6479.682	6350.071	433955618	2.2957
2013年3月6日	6609.908	6495.102	6609.908	6465.136	538963610	2.1153
2013年3月7日	6654.677	6590.408	6793.151	6583.124	701685058	0.6773
2013年3月8日	6561.548	6653.673	6673.515	6551.591	378535255	-1.3995
2013年3月11日	6516.549	6528.365	6558.741	6451.334	271804213	-0.6858
2013年3月12日	6419.397	6512.626	6571.22	6335.901	358562461	-1.4909
2013年3月13日	6408.478	6399.344	6452.84	6340.399	288405683	-0.1701
2013年3月14日	6346.284	6373.931	6434.328	6329.293	265798324	-0.9705
2013年3月15日	6308.291	6317.874	6408.475	6254.264	344453202	-0.5987
2013年3月18日	6197.725	6297.138	6330.761	6187.619	369364001	-1.7527
2013年3月19日	6146.168	6189.554	6232.123	6082.644	322888665	-0.8319
2013年3月20日	6302.931	6138.961	6312.653	6128.161	350206906	2.5506
2013年3月21日	6314.272	6288.537	6347.705	6255.286	353872698	0.1799
2013年3月22日	6323.554	6295.513	6356.448	6292.404	311028689	0.147
2013年3月25日	6331.748	6333.651	6361.823	6276.813	318359497	0.1296
2013年3月26日	6381.691	6325.136	6388.465	6280.197	341433466	0.7888
2013年3月27日	6255.836	6371.764	6378.189	6228.273	443353310	-1.9721
2013年3月28日	6175.75	6197.743	6197.743	6126.651	449617073	-1.2802
2013年3月29日	6130.793	6160.062	6201.285	6061.599	299780928	-0.728
2013年4月1日	6045.16	6085.258	6100.496	6032.761	283803217	-1.3968
2013年4月2日	5964.477	6041.951	6073.055	5936.113	323762610	-1.3347
2013年4月3日	5923.932	5962.612	5973.553	5881.878	275330903	-0.6798
2013年4月8日	5980.747	5829.801	5990.345	5788.351	255326757	0.9591
2013年4月9日	5970.982	5993.624	6025.727	5950.858	231165561	-0.1633
2013年4月10日	6110.06	5974.551	6182.12	5974.551	432005152	2.3292
2013年4月11日	6057.429	6106.421	6110.123	6053.849	266226112	-0.8614
2013年4月12日	6124.096	6042.608	6187.811	6034.872	290975412	1.1006
2013年4月15日	6023.767	6111.503	6116.926	5973.934	249776734	-1.6383
2013年4月16日	5990.144	5952.75	6003.591	5930.143	221443344	-0.5582
2013年4月17日	6130.892	5993.247	6131.196	5993.161	233703823	2.3497
2013年4月18日	6091.384	6105.21	6161.028	6054.921	232520881	-0.6444
2013年4月19日	6196.926	6100.979	6215.216	6098.683	328734064	1.7326
2013年4月22日	6111.131	6166.972	6177.288	6081.454	382565088	-1.3845
2013年4月23日	6027.514	6108.448	6134.97	6018.952	309060903	-1.3683
2013年4月24日	6048.061	6022.97	6069.794	5951.717	350862494	0.3409
2013年4月25日	5997.286	6021.79	6079.28	5990.236	290581317	-0.8395
2013年4月26日	5892.134	6012.158	6029.378	5862.962	268315551	-1.7533
2013年5月2日	5806.543	5840.747	5840.747	5753.22	262820992	-1.4526
2013年5月3日	5887.334	5808.983	5932.414	5808.983	264192501	1.3914
2013年5月6日	6043.261	5901.28	6043.752	5896.015	389874818	2.6485
2013年5月7日	6135.068	6034.861	6136.401	6020.505	441409431	1.5192
2013年5月8日	6152.018	6146.175	6178.891	6086.61	364615039	0.2763
2013年5月9日	6212.604	6149.324	6243.389	6138.757	388900245	0.9848
2013年5月10日	6205.193	6198.624	6258.495	6169.692	303137884	-0.1193
2013年5月13日	6219.751	6210.399	6250.215	6147.124	318679575	0.2346
2013年5月14日	6084.115	6197.534	6198.265	6058.379	314074823	-2.1807
2013年5月15日	6148.328	6081.826	6154.885	6081.826	263285769	1.0554
2013年5月16日	6201.25	6134.956	6236.551	6077.177	339130490	0.8608
2013年5月17日	6284.541	6196.129	6290.479	6193.77	385295847	1.3431
2013年5月20日	6344.504	6303.645	6353.64	6292.014	453542970	0.9541
2013年5月21日	6303.608	6340.745	6342.198	6251.445	404917290	-0.6446
2013年5月22日	6369.775	6292.857	6385.73	6277.057	507997776	1.0497
2013年5月23日	6320.356	6347.605	6435.966	6303.318	426732277	-0.7758
2013年5月24日	6335.5	6336.317	6391.342	6275.231	344826290	0.2396
2013年5月27日	6345.287	6331.763	6345.287	6274.336	322072450	0.1545
2013年5月28日	6402.71	6349.153	6409.807	6305.106	340329204	0.905
2013年5月29日	6418.211	6413.836	6458.183	6411.179	405049458	0.2421
2013年5月30日	6423.784	6432.549	6447.62	6378.855	414422146	0.0868
2013年5月31日	6327.783	6426.349	6436.459	6325.796	324918298	-1.4945
2013年6月3日	6346.556	6350.792	6393.844	6334.305	325963186	0.2967
2013年6月4日	6263.147	6343.252	6346.01	6245.596	306642845	-1.3142
2013年6月5日	6305.9	6260.234	6308.842	6228.805	275520211	0.6826
2013年6月6日	6256.795	6289.774	6346.738	6255.912	327205821	-0.7787
2013年6月7日	6086.873	6192.201	6220.318	6061.994	296882082	-2.7158
2013年6月13日	5975.839	6020.195	6020.195	5898.796	284621438	-1.8242
2013年6月14日	6004.223	5976.63	6009.291	5954.018	235688325	0.475
2013年6月17日	5963.044	6008.784	6018.168	5951.382	226468614	-0.6858
2013年6月18日	6058.599	5960.541	6061.642	5960.541	258956710	1.6025
2013年6月19日	6186.521	6029.375	6198.428	5993.801	332457495	2.1114
2013年6月20日	6057.356	6155.718	6194.748	6045.983	271878016	-2.0878
2013年6月21日	6062.255	5962.177	6111.785	5930.841	265789679	0.0809
2013年6月24日	5809.623	6062.437	6062.658	5768.155	340943527	-4.1673
2013年6月25日	5830.771	5741.992	5836.454	5447.538	397992104	0.364
2013年6月26日	5847.828	5825.826	5877.547	5746.033	288946807	0.2925
2013年6月27日	5748.636	5850.904	5910.745	5745.131	270979290	-1.6962
2013年6月28日	5784.506	5722.801	5869.3	5722.779	232096625	0.624
2013年7月1日	5914.059	5766.963	5916.953	5754.043	267400230	2.2397
2013年7月2日	6078.267	5932.679	6120.367	5924.37	380749407	2.7766
2013年7月3日	6127.058	6099.091	6148.195	6028.485	366300940	0.8027
2013年7月4日	6108.274	6085.627	6166.306	6048.399	360938774	-0.3066
2013年7月5日	6103.406	6101.165	6156.76	6094.731	296291852	-0.0797
2013年7月8日	5989.037	6022.092	6099.302	5957.722	323146055	-1.8739
2013年7月9日	5957.986	5978.973	6001.965	5923.925	221544159	-0.5185
2013年7月10日	6042.877	5951.324	6043.745	5927.542	285076353	1.4248
2013年7月11日	6164.339	6045.117	6221.635	6006.144	488752890	2.01
2013年7月12日	6113.177	6137.241	6224.262	6103.545	388604358	-0.83
2013年7月15日	6190.036	6118.61	6205.758	6084.576	335992937	1.2573
2013年7月16日	6242.352	6186.342	6250.846	6128.935	383677081	0.8452
2013年7月17日	6078.357	6222.528	6222.578	6068.286	317321889	-2.6271
2013年7月18日	6022.281	6056.275	6094.047	5997.4	240197133	-0.9226
2013年7月19日	5863.951	6015.906	6043.255	5863.493	305460887	-2.6291
2013年7月22日	5902.929	5817.003	5934.05	5796.52	198177022	0.6647
2013年7月23日	6056.338	5921.123	6063.032	5909.568	287373677	2.5989
2013年7月24日	6051.395	6058.288	6111.638	5980.632	302604818	-0.0816
2013年7月25日	6083.385	6053.881	6144.032	5999.915	434314112	0.5286
2013年7月26日	6001.272	6046.621	6054.903	5974.19	283701766	-1.3498
2013年7月29日	5873.387	5961.513	5961.513	5868.401	231670419	-2.131
2013年7月30日	5902.597	5876.895	5943.155	5818.203	240911531	0.4973
2013年7月31日	5831.455	5904.077	5940.221	5827.575	207268425	-1.2053
2013年8月1日	5928.259	5856.685	5929.19	5844.42	255348658	1.66
2013年8月2日	5997.025	5952.117	6024.066	5952.117	365775536	1.16
2013年8月5日	6081.226	6075.146	6083.699	6033.256	357469969	1.404
2013年8月6日	6092.153	6076.752	6109.878	6034.218	435057821	0.1797
2013年8月7日	6083.177	6098.71	6135.367	6058.123	411001622	-0.1473
2013年8月8日	6057.707	6068.231	6095.281	6026.95	317509883	-0.4187
2013年8月9日	6068.05	6075.25	6123.944	6023.482	351221260	0.1707
2013年8月12日	6185.993	6081.811	6186.929	6081.811	442051537	1.9437
2013年8月13日	6154.844	6185.299	6192.46	6132.077	356768467	-0.5035
2013年8月14日	6092.448	6161.299	6199.857	6083.691	355666767	-1.0138
2013年8月15日	6088.493	6117.263	6145.733	6086.371	390128709	-0.0649
2013年8月16日	6000.668	6083.103	6189.591	5994.202	397939384	-1.4425
2013年8月19日	6071.446	6001.89	6080.397	5988.568	257200284	1.1795
2013年8月20日	6061.219	6062.211	6135.672	6040.258	333171319	-0.1684
2013年8月21日	6060.034	6082.104	6082.244	6010.078	275724725	-0.0196
2013年8月22日	6046.494	6051.475	6096.653	6036.011	260700086	-0.2234
2013年8月23日	5992.077	6065.93	6077.093	5924.588	291659648	-0.9
2013年8月26日	6074.87	5996.911	6075.093	5988.316	333764269	1.3817
2013年8月27日	6111.112	6070.673	6111.269	6051.031	369327085	0.5966
2013年8月28日	6024.936	6078.609	6078.609	5994.597	393004718	-1.4102
2013年8月29日	6002.802	6027.738	6040.233	5976.892	305069856	-0.3674
2013年8月30日	5968.937	5991.943	6014.202	5941.887	378080586	-0.5642
2013年9月2日	5884.937	5997.171	6002.833	5865.757	466182534	-1.4073
2013年9月3日	5973.238	5890.187	5980.429	5886.485	432894718	1.5005
2013年9月4日	5997.626	5975.478	5997.822	5950.264	381533927	0.4083
2013年9月5日	6091.082	5994.84	6103.486	5968.122	474038133	1.5582
2013年9月6日	6075.879	6071.19	6105.123	6058.227	332882148	-0.2496
2013年9月9日	6125.719	6103.991	6130.425	6080.033	377034308	0.8203
2013年9月10日	6159.87	6136.186	6186.603	6115.356	395970477	0.5575
2013年9月11日	6167.533	6165.108	6178.343	6095.769	526129456	0.1244
2013年9月12日	6129.746	6160.492	6184.491	6114.339	349508240	-0.6127
2013年9月13日	6241.531	6131.063	6289.76	6130.778	508670839	1.8236
2013年9月16日	6188.732	6245.285	6289.073	6183.612	357118256	-0.8459
2013年9月17日	6071.423	6186.993	6186.993	6069.096	406254085	-1.8955
2013年9月18日	6085.117	6053.177	6122.343	6051.862	309934419	0.2255
2013年9月23日	6169.92	6121.493	6173.254	6118.369	352881278	1.3936
2013年9月24日	6253.196	6180.688	6254.982	6154.818	374495379	1.3497
2013年9月25日	6202.176	6253.058	6254.069	6192.684	379920903	-0.8159
2013年9月26日	6222.193	6168.853	6286.949	6168.342	332474149	0.3227
2013年9月27日	6223.885	6197.284	6285.25	6197.284	355550479	0.0272
2013年9月30日	6273.675	6227.297	6279.219	6197.656	283520672	0.8
2013年10月8日	6309.096	6267.885	6359.925	6256.912	310362575	0.5646
2013年10月9日	6359.002	6291.501	6359.002	6264.522	340086649	0.791
2013年10月10日	6343.412	6355.044	6427.618	6321.109	349048629	-0.2452
2013年10月11日	6420.148	6345.076	6430.902	6344.853	463837337	1.2097
2013年10月14日	6513.259	6443.363	6545.928	6419.525	600392711	1.4503
2013年10月15日	6594.666	6502.63	6616.633	6489.794	499291175	1.2499
2013年10月16日	6508.957	6587.44	6615.445	6472.548	470065674	-1.2997
2013年10月17日	6500.249	6509.834	6556.835	6479.296	401957231	-0.1338
2013年10月18日	6559.224	6513.628	6560.604	6481.288	409467210	0.9073
2013年10月21日	6782.987	6571.267	6789.759	6571.267	448199558	3.4114
2013年10月22日	6724.351	6777.195	6807.313	6695.839	401914662	-0.8645
2013年10月23日	6520.667	6724.766	6732.738	6483.221	413190731	-3.0291
2013年10月24日	6447.109	6492.727	6539.536	6419.886	302572166	-1.1281
2013年10月25日	6235.376	6462.517	6485.34	6182.858	345049790	-3.2842
2013年10月28日	6106.746	6133.455	6174.541	6070.977	347230838	-2.0629
2013年10月29日	6015.433	6071.443	6142.203	5916.305	425798573	-1.4953
2013年10月30日	6097.919	6011.437	6099.633	5992.944	313522328	1.3712
2013年10月31日	5965.482	5951.074	5997.974	5922.875	350031119	-2.1718
2013年11月1日	5909.261	5891.112	5938.012	5845.14	310749611	-0.9424
2013年11月4日	5938.59	5928.859	5988.969	5926.579	249256978	0.4963
2013年11月5日	5949.78	5897.357	5959.466	5842.675	242876970	0.1884
2013年11月6日	5919.47	5937.184	6003.657	5907.672	305382484	-0.5094
2013年11月7日	5795.497	5899.764	5899.764	5786.816	272871003	-2.0943
2013年11月8日	5722.63	5753.829	5821.291	5721.684	255991035	-1.2573
2013年11月11日	5863.353	5721.405	5882.931	5721.405	267709972	2.4591
2013年11月12日	6035.811	5869.328	6070.309	5868.151	443084430	2.9413
2013年11月13日	5928.138	6009.097	6023.261	5920.43	337493933	-1.7839
2013年11月14日	6009.802	5920.855	6012.18	5884.391	273918708	1.3776
2013年11月15日	6089.789	6006.946	6164.197	6006.321	358606753	1.3309
2013年11月18日	6203.38	6178.146	6203.939	6135.74	520656610	1.8653
2013年11月19日	6119.957	6206.222	6206.222	6092.124	487494697	-1.3448
2013年11月20日	6129.873	6144.019	6149.705	6087.032	323306052	0.162
2013年11月21日	6044.403	6114.327	6114.327	6016.249	361306000	-1.3943
2013年11月22日	6026.031	6048.012	6066.262	5996.424	281545399	-0.304
2013年11月25日	6005.57	6004.299	6070.096	5980.515	336243209	-0.3395
2013年11月26日	5991.69	5990.254	6035.695	5974.825	239892407	-0.2311
2013年11月27日	6033.045	5984.381	6040.852	5962.961	271959349	0.6902
2013年11月28日	6154.182	6051.528	6183.207	6050.363	384864038	2.0079
2013年11月29日	6151.095	6155.806	6158.605	6114.751	322508190	-0.0502
2013年12月2日	5933.113	6054.257	6104.05	5923.305	467191667	-3.5438
2013年12月3日	6056.889	5925.005	6068.016	5920.726	320893923	2.0862
2013年12月4日	6119.706	6052.368	6148.058	6031.755	400008095	1.0371
2013年12月5日	6080.565	6138.252	6139.885	6074.375	301438302	-0.6396
2013年12月6日	6084.715	6064.182	6092.424	6043.009	335371375	0.0683
2013年12月9日	6116.608	6088.911	6116.615	6039.025	433960586	0.5241
2013年12月10日	6114.496	6107.881	6120.627	6071.89	354178238	-0.0345
2013年12月11日	6053.62	6091.578	6094.777	6033.234	352764601	-0.9956
2013年12月12日	6043.77	6044.676	6094.82	6040.234	310278280	-0.1627
2013年12月13日	6037.634	6008.707	6072.794	5999.304	284102078	-0.1015
2013年12月16日	5941.042	6036.948	6045.317	5936.323	381800200	-1.5998
2013年12月17日	5933.718	5941.82	5964.533	5925.845	259829516	-0.1233
2013年12月18日	5925.777	5924.383	5942.189	5901.809	184249708	-0.1338
2013年12月19日	5876.769	5943.664	5954.809	5872.387	221802046	-0.827
2013年12月20日	5843.263	5885.756	5898.228	5795.783	283413233	-0.5701
2013年12月23日	5809.074	5820.719	5827.28	5751.801	205553612	-0.5851
2013年12月24日	5818.716	5819.915	5887.023	5784.717	239519061	0.166
2013年12月25日	5876.411	5821.912	5876.507	5804.07	231058350	0.9915
2013年12月26日	5809.857	5876.825	5883.255	5805.041	261744617	-1.1326
2013年12月27日	5877.812	5811.088	5893.432	5796.441	230579216	1.1697
2013年12月30日	5880.74	5894.9	5907.428	5857.111	261019511	0.0498
2013年12月31日	5977.69	5850.644	5980.194	5822.615	413473694	1.6486
2014年1月2日	5867.645	5954.295	5954.295	5838.787	328566111	-1.8409
2014年1月3日	5808.369	5844.614	5852.752	5785.486	304400814	-1.0102
2014年1月6日	5662.232	5790.205	5790.205	5649.115	308481991	-2.516
2014年1月7日	5686.344	5624.148	5686.344	5620.204	237042211	0.4258
2014年1月8日	5720.312	5687.935	5754.973	5684.162	284944675	0.5974
2014年1月9日	5662.416	5695.311	5806.509	5650.698	300998140	-1.0121
2014年1月10日	5668.242	5631.691	5710.924	5630.18	269612869	0.1029
2014年1月13日	5669.099	5677.608	5720.078	5653.901	233367243	0.0151
2014年1月14日	5727.553	5667.391	5734.883	5644.136	252389142	1.0311
2014年1月15日	5719.732	5709.985	5738.449	5683.401	250706934	-0.1366
2014年1月16日	5772.865	5718.161	5795.159	5716.225	265677641	0.9289
2014年1月17日	5661.028	5762.201	5762.382	5653.52	228007550	-1.9373
2014年1月20日	5634.424	5650.978	5706.075	5602.627	238388342	-0.4699
2014年1月21日	5646.704	5608.761	5679.775	5608.761	206679766	0.2179
2014年1月22日	5807.372	5648.189	5807.372	5647.323	344921773	2.8453
2014年1月23日	5813.083	5834.253	5877.267	5802.334	340006219	0.0983
2014年1月24日	5814.134	5797.595	5842.074	5786.039	335470978	0.0181
2014年1月27日	5788.553	5787.769	5832.299	5752.841	391251136	-0.44
2014年1月28日	5723.184	5786.687	5806.779	5700.024	273598210	-1.1293
2014年1月29日	5660.894	5753.094	5773.852	5641.247	298735220	-1.0884
2014年1月30日	5551.721	5649.577	5652.562	5534.186	250022806	-1.9285
2014年2月7日	5609.614	5528.954	5611.565	5514.562	239906935	1.0428
2014年2月10日	5735.029	5620.912	5738.849	5620.912	362968584	2.2357
2014年2月11日	5764.161	5733.89	5790.779	5712.584	453363427	0.508
2014年2月12日	5751.502	5766.948	5770.568	5709.393	341584305	-0.2196
2014年2月13日	5732.612	5748.143	5796.916	5729.182	403005381	-0.3284
2014年2月14日	5843.437	5727.813	5843.677	5727.727	387951330	1.9332
2014年2月17日	5948.898	5873.506	5951.483	5865.663	551069661	1.8048
2014年2月18日	5861.431	5938.132	5938.132	5842.687	397668937	-1.4703
2014年2月19日	5914.325	5855.44	5944.632	5848.466	412322354	0.9024
2014年2月20日	5899.264	5918.941	5960.361	5865.347	426265402	-0.2547
2014年2月21日	5853.522	5884.661	5910.289	5834.826	293016956	-0.7754
2014年2月24日	5769.66	5824.096	5824.096	5732.668	299673102	-1.4327
2014年2月25日	5588.751	5789.67	5810.033	5572.048	377651311	-3.1355
2014年2月26日	5579.093	5551.117	5608.771	5513.049	267595211	-0.1728
2014年2月27日	5530.642	5589.233	5611.355	5526.018	272900772	-0.8684
2014年2月28日	5668.14	5520.297	5668.737	5518.465	282070219	2.4861
2014年3月3日	5766.242	5659.285	5769.825	5646.269	354307043	1.7308
2014年3月4日	5702.478	5730.888	5776.16	5690.602	310539829	-1.1058
2014年3月5日	5765.601	5719.469	5805.709	5669.538	416986549	1.1069
2014年3月6日	5755.286	5745.939	5767.779	5672.831	337887225	-0.1789
2014年3月7日	5806.126	5746.518	5831.958	5727.45	337833549	0.8834
2014年3月10日	5695.918	5773.324	5823.908	5693.488	375216866	-1.8981
2014年3月11日	5836.837	5680.661	5849.448	5676.973	381920462	2.474
2014年3月12日	5806.868	5812.523	5878.844	5760.455	345270366	-0.5134
2014年3月13日	6022.241	5803.39	6030.105	5799.834	596835161	3.7089
2014年3月14日	5949.733	5996.97	5999.249	5915.213	407934113	-1.204
2014年3月17日	5970.381	5969.965	5974.033	5907.131	315316126	0.347
2014年3月18日	6003.381	5976.546	6107.931	5971.921	454048669	0.5527
2014年3月19日	5924.527	5972.786	5996.502	5889.194	340362894	-1.3135
2014年3月20日	5786.689	5915.678	5934.557	5785.341	305799002	-2.3266
2014年3月21日	5887.577	5757.417	5899.272	5718.818	325643303	1.7434
2014年3月24日	5896.993	5882.674	5932.053	5857.481	314241427	0.1599
2014年3月25日	5819.728	5852.83	5852.83	5767.746	390013997	-1.3102
2014年3月26日	5753.62	5810.067	5840.627	5752.658	250847101	-1.1359
2014年3月27日	5666.214	5743.97	5769.932	5666.008	269805143	-1.5191
2014年3月28日	5561.357	5664.933	5677.875	5549.743	320420012	-1.8506
2014年3月31日	5607.944	5563.003	5643.244	5563.003	248620747	0.8377
2014年4月1日	5742.27	5607.952	5742.272	5597.214	267915042	2.3953
2014年4月2日	5754.607	5742.771	5801.664	5728.749	245543143	0.2148
2014年4月3日	5728.274	5776.982	5782.237	5717.854	198564832	-0.4576
2014年4月4日	5783.092	5718.611	5783.438	5699.592	190775745	0.957
2014年4月8日	5904.417	5768.233	5904.657	5762.931	316054544	2.0979
2014年4月9日	5908.934	5915.345	5953.823	5877.873	330162594	0.0765
2014年4月10日	5995.539	5910.045	6017.496	5852.959	313031261	1.4657
2014年4月11日	6079.36	6011.846	6164.563	6008.405	374109752	1.3981
2014年4月14日	6056.435	6047.959	6081.288	6027.203	311103918	-0.3771
2014年4月15日	5989.644	6024.927	6042.468	5989.258	328066723	-1.1028
2014年4月16日	5963.447	5977.2	5996.512	5939.846	253269188	-0.4374
2014年4月17日	5964.875	5971.13	5999.547	5948.064	218128404	0.0239
2014年4月18日	5969.926	5944.5	5993.841	5914.343	195245969	0.0847
2014年4月21日	5841.338	5920.209	5964.682	5840.599	250396773	-2.1539
2014年4月22日	5820.85	5833.984	5881.572	5771.33	248959729	-0.3507
2014年4月23日	5893.836	5818.824	5911.082	5812.131	233262141	1.2539
2014年4月24日	5845.502	5880.555	5886.909	5829.94	212092616	-0.8201
2014年4月25日	5641.743	5785.324	5785.852	5640.778	283880921	-3.4857
2014年4月28日	5528.552	5616.983	5625.431	5524.628	263068563	-2.0063
2014年4月29日	5613.258	5509.286	5623.421	5509.286	196662638	1.5322
2014年4月30日	5660.135	5664.041	5689.95	5645.36	235113719	0.8351
2014年5月5日	5668.602	5651.238	5685.847	5586.018	209056236	0.1496
2014年5月6日	5663.99	5659.188	5708.326	5643.776	176264294	-0.0814
2014年5月7日	5586.153	5654.279	5654.279	5586.153	167392055	-1.3742
2014年5月8日	5581.476	5581.272	5643.932	5576.062	167433934	-0.0837
2014年5月9日	5567.737	5586.376	5592.154	5535.561	175110733	-0.2462
2014年5月12日	5652.334	5603.214	5668.584	5558.217	262526462	1.5194
2014年5月13日	5676.1	5647.653	5690.491	5634.694	228065583	0.4205
2014年5月14日	5594.028	5666.246	5668.979	5589.243	177161641	-1.4459
2014年5月15日	5515.202	5589.371	5600.065	5512.301	182146152	-1.4091
2014年5月16日	5509.109	5512.654	5526.911	5470.216	136936756	-0.1105
2014年5月19日	5408.309	5477.703	5477.703	5380.328	187525355	-1.8297
