2015年3月19日	5,914.65	5,963.38	5,963.38	5,879.97	10.63K	-0.75%
2015年3月20日	5,922.17	5,903.34	5,960.70	5,888.86	10.30K	0.13%
2015年3月23日	6,038.37	5,940.75	6,039.68	5,940.75	12.02K	1.96%
2015年3月24日	5,980.45	6,036.62	6,036.89	5,866.03	11.86K	-0.96%
2015年3月25日	6,050.05	5,957.61	6,090.90	5,933.78	11.80K	1.16%
2015年3月26日	6,104.76	6,043.09	6,133.49	6,010.90	11.71K	0.90%
2015年3月27日	6,113.43	6,105.24	6,145.83	6,076.69	10.08K	0.14%
2015年3月30日	6,183.32	6,130.14	6,212.90	6,113.15	11.02K	1.14%
2015年3月31日	6,137.76	6,192.27	6,237.04	6,118.70	10.72K	-0.74%
2015年4月1日	6,217.23	6,141.81	6,243.48	6,134.63	9.79K	1.29%
2015年4月2日	6,289.90	6,259.93	6,355.73	6,216.95	12.07K	1.17%
2015年4月3日	6,325.85	6,255.81	6,327.47	6,226.19	11.59K	0.57%
2015年4月7日	6,518.18	6,343.46	6,519.20	6,341.83	12.42K	3.04%
2015年4月8日	6,570.63	6,538.00	6,628.47	6,422.64	13.23K	0.80%
2015年4月9日	6,547.83	6,561.18	6,585.91	6,371.04	13.04K	-0.35%
2015年4月10日	6,759.79	6,544.41	6,763.67	6,529.88	12.56K	3.24%
2015年4月13日	6,828.49	6,809.37	6,857.42	6,755.05	14.00K	1.02%
2015年4月14日	6,813.94	6,819.42	6,900.39	6,749.25	12.77K	-0.21%
2015年4月15日	6,567.06	6,804.95	6,805.40	6,561.92	11.13K	-3.62%
2015年4月16日	6,807.80	6,535.97	6,839.19	6,499.62	10.89K	3.67%
2015年4月17日	6,829.18	6,873.28	6,941.01	6,771.55	12.89K	0.31%
2015年4月20日	6,761.41	6,811.75	6,959.33	6,746.52	15.00K	-0.99%
2015年4月21日	7,080.10	6,801.16	7,081.05	6,789.67	12.03K	4.71%
2015年4月22日	7,189.67	7,164.59	7,194.07	7,097.50	13.17K	1.55%
2015年4月23日	7,156.03	7,204.09	7,213.53	7,072.76	13.11K	-0.47%
2015年4月24日	7,183.66	7,080.67	7,193.71	7,044.46	11.40K	0.39%
2015年4月27日	7,263.43	7,280.19	7,356.65	7,205.91	12.73K	1.11%
2015年4月28日	7,015.64	7,268.77	7,298.69	6,947.54	14.25K	-3.41%
2015年4月29日	7,163.33	6,981.63	7,165.56	6,980.44	9.87K	2.11%
2015年4月30日	7,108.50	7,191.79	7,217.86	7,105.67	11.31K	-0.77%
2015年5月4日	7,159.98	7,112.49	7,161.10	7,042.33	9.07K	0.72%
2015年5月5日	6,907.67	7,135.81	7,163.27	6,875.55	9.92K	-3.52%
2015年5月6日	6,832.52	6,993.44	7,025.97	6,785.61	8.32K	-1.09%
2015年5月7日	6,748.02	6,825.62	6,861.64	6,740.42	8.00K	-1.24%
2015年5月8日	6,895.42	6,800.32	6,899.59	6,752.31	8.52K	2.18%
2015年5月11日	7,061.42	6,930.29	7,064.55	6,841.98	10.39K	2.41%
2015年5月12日	7,145.51	7,074.83	7,158.08	7,041.43	11.50K	1.19%
2015年5月13日	7,240.82	7,153.11	7,316.26	7,114.92	13.89K	1.33%
